Name,Address,Rating,Total Reviews,Latitude,Longitude,Place ID,Image File
Del Frio - SMCHS,"103 A, Al Zaiby Arcade, ????? ???? ??????? Block A Sindhi Muslim CHS (SMCHS), ?????",4.1,5146,24.8636023,67.0546906,ChIJ1X3mmYU-sz4RFV8g_BuvKFA,restaurant_images/ChIJ1X3mmYU-sz4RFV8g_BuvKFA.jpg
Noorani Kabab House. Karachi,"Shahrah-e-Qaideen, P.E.C.H.S., Karachi",4.2,10296,24.8677616,67.0524597,ChIJBSGh1I4-sz4RNoyxJtgc-QE,restaurant_images/ChIJBSGh1I4-sz4RNoyxJtgc-QE.jpg
United King Sharfabad,"Plot-64, Ibrahim Residence, CP Berar CHS, 3 Alamgir Road, Sharfabad, Karachi",4.3,4457,24.8845803,67.0631342,ChIJQc4rx-4-sz4Rx888wS2kEJQ,restaurant_images/ChIJQc4rx-4-sz4Rx888wS2kEJQ.jpg
Bismillah Muhammadi Pakwan Center,"V362+FCQ, Abyssinia Lines Abysenia Lines, Karachi",4.1,265,24.8612056,67.0511111,ChIJO6zwmtM_sz4Re5zM1WNKFVA,restaurant_images/ChIJO6zwmtM_sz4Re5zM1WNKFVA.jpg
Laziz Biryani Center,"V362+FCC, Unnamed Road, Abyssinia Lines Abysenia Lines, Karachi",4.2,25,24.8611948,67.0510238,ChIJF8ZCFyA_sz4RQA7yQdGEMv4,restaurant_images/ChIJF8ZCFyA_sz4RQA7yQdGEMv4.jpg
Imran sweets,"V362+C48, Unnamed Road, Abyssinia Lines Abysenia Lines, Karachi",4,5,24.8610589,67.0501996,ChIJR87F2Mo_sz4R54jBkdmJEn4,restaurant_images/ChIJR87F2Mo_sz4R54jBkdmJEn4.jpg
LalQila Restaurant Karachi,"10/A, M.A.C.H.S, Main Shahra-e-Faisal, Mohammad Ali Society Muhammad Ali Chs (Machs), Karachi",4.4,23659,24.8722755,67.0907754,ChIJ226CXrI-sz4RfSpsoO8Mg_g,restaurant_images/ChIJ226CXrI-sz4RfSpsoO8Mg_g.jpg
Chillee'z Restaurant,"100 Tipu Sultan Road, Mohammad Ali Society PECHS Extension Muhammad Ali Chs (Machs), Karachi",4,3704,24.8746194,67.0879993,ChIJz7_HX7E-sz4RYWFAlWiZQ08,restaurant_images/ChIJz7_HX7E-sz4RYWFAlWiZQ08.jpg
Pizza Mars,"TOTAL Petrol Pump? Block 9 K.A.E.C?, H.S Baloch Colony Flyover, Block 6 KAECHS, Karachi",4.1,528,24.8621939,67.0867835,ChIJtZDqcqk-sz4RZph44PC4ShU,restaurant_images/ChIJtZDqcqk-sz4RZph44PC4ShU.jpg
Rosati Bistro,"Main, B 12 Shahra-e-Faisal, Karsaz KDA Scheme 1, Karachi",4,5672,24.8752985,67.0951191,ChIJx3uGw0w5sz4RAMIyti6totY,restaurant_images/ChIJx3uGw0w5sz4RAMIyti6totY.jpg
Pizza Bite - KAECHS branch,"V36J+CJP, Block 4 KAECHS, Karachi",3.9,136,24.8610858,67.0815887,ChIJ-QTGM6Y-sz4R5WitRTQEzf4,restaurant_images/ChIJ-QTGM6Y-sz4R5WitRTQEzf4.jpg
KFC - MACHS,"Plot No. 35/F (6/B) Old M.A, C.H.S Muhammad Ali Chs (Machs), Karachi",4.1,1888,24.8752964,67.0881258,ChIJsye34rM-sz4Rbc4CT1GiTkE,restaurant_images/ChIJsye34rM-sz4Rbc4CT1GiTkE.jpg
KUSH,"Plot 9-B, commercial Area, karachi, Mohammad Ali Society, Karachi",3.2,23,24.875611,67.088113,ChIJJ0OGc7Y-sz4R1fsHl-Lyz30,restaurant_images/ChIJJ0OGc7Y-sz4R1fsHl-Lyz30.jpg
OPTP - Tipu Sultan,"Shop 4/5, Sumiya Elite MCHS, Shaheed-e-Millat Road, Karachi Memon Co-operative Housing Society Jinnah Housing Society, Karachi",4,1026,24.8705648,67.0797608,ChIJmRukUrE-sz4R-f_DsxKSl1s,restaurant_images/ChIJmRukUrE-sz4R-f_DsxKSl1s.jpg
Del Frio,"Subway Roundabout, Tipu Sultan Road, KDA Scheme#1, Karachi",3.9,1106,24.8797886,67.0874012,ChIJU5mIbbY-sz4RZxAAPSNBda8,restaurant_images/ChIJU5mIbbY-sz4RZxAAPSNBda8.jpg
Kaybees MACHS,"Maulana Muhammad Ali, 8-F Ghazi Salahuddin Road, Johar Memorial Cooperative Housing Society, MAMCHS",4.1,17442,24.8753813,67.0877455,ChIJ2-Q7UbE-sz4R3wZiWJwyxvU,restaurant_images/ChIJ2-Q7UbE-sz4R3wZiWJwyxvU.jpg
Dunkin' - Tipu Sultan,"Bungalow #2, Block 7, 8 Tipu Sultan Road, Karachi Memon Co-operative Housing Society Karachi Memon Society P.E.C.H.S., Karachi",4.2,5224,24.8655568,67.0775095,ChIJa2peiqQ-sz4R_IyO15MmiY8,restaurant_images/ChIJa2peiqQ-sz4R_IyO15MmiY8.jpg
winter Land Cafe,"Winter Land Paf Museum, Shahra-e-Faisal, Faisal Cantonment, Karachi",4.2,35,24.8679914,67.0961455,ChIJEw8PfZo5sz4RmTRJWuMDzIs,restaurant_images/ChIJEw8PfZo5sz4RmTRJWuMDzIs.jpg
Kashi Paint,"Pakistan Church, opposite Karachi, Kashmir Colony Double Road, Karachi",,,24.8629038,67.0901812,ChIJZZdN9bQ9sz4R9V-Ab7zac_g,restaurant_images/ChIJZZdN9bQ9sz4R9V-Ab7zac_g.jpg
Deli Malik Fusion,"PAF, Falcon Plaza, Roof Top, Falcon Complex Faisal, Karachi",5,3,24.8636198,67.0897242,ChIJVaxFwkE_sz4RTUTqdnQY_KU,restaurant_images/ChIJVaxFwkE_sz4RTUTqdnQY_KU.jpg
CHHANGZALA DESSERTS & CATERS,"Street Number 18, Sector I Sector I Manzoor Colony, Karachi",4.5,8,24.8580661,67.0895669,ChIJn7lWhNU9sz4Rha5KoauDxvk,restaurant_images/ChIJn7lWhNU9sz4Rha5KoauDxvk.jpg
Butt Tikka,"V35Q+RH8, Baloch Colony Flyover, Jinnah Housing Society P.E.C.H.S., Karachi",5,2,24.8595413,67.0889622,ChIJA3ZzBQA_sz4RY-MjgCunjdc,restaurant_images/ChIJA3ZzBQA_sz4RY-MjgCunjdc.jpg
Ruby ka kitchen,"House#432 street#16 manzoor colony, I sector I, Karachi",,,24.8582362,67.088918,ChIJWc-LhA49sz4Rc0LAMaXUl5A,restaurant_images/ChIJWc-LhA49sz4Rc0LAMaXUl5A.jpg
Kashmir Cafe,"V34Q+MQJ, Sector I Manzoor Colony, Karachi",4.2,173,24.856705,67.0893803,ChIJO8ttnwE8sz4RURp9OuyFoRw,restaurant_images/ChIJO8ttnwE8sz4RURp9OuyFoRw.jpg
Ghosia Catering Services,"V34Q+HMM, Manzoor Colony, Karachi",4.5,14,24.8564589,67.0891862,ChIJQ4JpgVY9sz4R9vLKhVLUZuM,restaurant_images/ChIJQ4JpgVY9sz4R9vLKhVLUZuM.jpg
Chiniot Fazal Pakwan center,"Lucky Afridi Road, Manzoor Colony, Karachi",4.5,4,24.8563111,67.08891,ChIJ_57vIHU9sz4RKXQ_0ZR4ZxI,restaurant_images/ChIJ_57vIHU9sz4RKXQ_0ZR4ZxI.jpg
Dessert Bar Karachi,"Manzoor, 11 I, Colony, Karachi",5,7,24.8565727,67.0885153,ChIJS_qtj_89sz4RPcFTYs3ztng,restaurant_images/ChIJS_qtj_89sz4RPcFTYs3ztng.jpg
Quetta Bilal Hotel,"V34Q+GC4, Manzoor Colony Sector I Manzoor Colony, Karachi",4.2,72,24.8562645,67.088573,ChIJ63jofgE8sz4Rfg7x3Iw3q3M,restaurant_images/ChIJ63jofgE8sz4Rfg7x3Iw3q3M.jpg
Event Delights Karachi,"i, 291 Street Number 10",5,11,24.8563295,67.088528,ChIJZ7Jr7G09sz4RzwTleggnGSQ,restaurant_images/ChIJZ7Jr7G09sz4RzwTleggnGSQ.jpg
Eagles Nest,"V3CW+P5V, Faisal Cantonment, Karachi",3.7,3,24.8718701,67.0954189,ChIJodpQFIY5sz4RSZ9ndMRtIs0,restaurant_images/ChIJodpQFIY5sz4RSZ9ndMRtIs0.jpg
Good Crispy French Fries,"V3CW+Q4Q, Faisal Cantonment, Karachi",3.9,14,24.8719578,67.0953582,ChIJy51EXE05sz4Rhl_6_2vYXwE,restaurant_images/ChIJy51EXE05sz4Rhl_6_2vYXwE.jpg
Multi cuisines,"V34Q+M76, Sector I Manzoor Colony, Karachi",1,1,24.8566539,67.0881314,ChIJ9YF0EZ09sz4RZkaw_mpYlAY,restaurant_images/ChIJ9YF0EZ09sz4RZkaw_mpYlAY.jpg
SARFARAZ PAKWAN CENTER,"V425+7V2, Mehran Town Sector 6 D Korangi, Karachi",,,24.850645,67.1096551,ChIJjT1JZVc7sz4RVCUYHTd649I,restaurant_images/ChIJjT1JZVc7sz4RVCUYHTd649I.jpg
Aryana Foods,"Street Number 8, Sector I Manzoor Colony, Karachi",4,3,24.8562097,67.0879959,ChIJl8Bztkk9sz4R7pE8avq6zt8,restaurant_images/ChIJl8Bztkk9sz4R7pE8avq6zt8.jpg
Break Fast service,"V36P+3QH, Mehmoodabad, Karachi",3.2,5,24.8601971,67.086979,ChIJcRdCGwA_sz4RTz0Vgb0B3NM,restaurant_images/ChIJcRdCGwA_sz4RTz0Vgb0B3NM.jpg
Daraz cafe area,"V447+JVW, Mehran Town Korangi, Karachi",3.7,3,24.8566089,67.1146983,ChIJZadQnGo7sz4RXX8fbRGmRFc,restaurant_images/ChIJZadQnGo7sz4RXX8fbRGmRFc.jpg
Pizza Party (KAECHS),"Shop # 3 R, 83, Karachi Administration Employees Housing Society Block 9, Karachi",4.9,9,24.8616237,67.0867828,ChIJmzK-UQA_sz4RIjhMmprMM8k,restaurant_images/ChIJmzK-UQA_sz4RIjhMmprMM8k.jpg
Chatkhara Burger Poaint,"V35P+XJ6, 7/4, Karachi Administration Employees Housing Society Block 9 KAECHS, Karachi",5,1,24.8599228,67.0865275,ChIJ34v80r8_sz4RX_GGk5xEtI0,restaurant_images/ChIJ34v80r8_sz4RX_GGk5xEtI0.jpg
Al Barkat Murgh Cholay,"473-A Mehmoodabad Karachi 75460 Mehmoodabad Road, Mehmoodabad, Karachi",4,1045,24.8596799,67.0864775,ChIJkwUdw6k-sz4R5V9fIicwQs4,restaurant_images/ChIJkwUdw6k-sz4R5V9fIicwQs4.jpg
????????? ?????? ?????,"V34P+7X3, Street Number 4, Manzoor Colony Sector I, Karachi",,,24.855646,67.0874215,ChIJz6YKNgA_sz4ReKlDscHdDzQ,restaurant_images/ChIJz6YKNgA_sz4ReKlDscHdDzQ.jpg
The Food Pilau,"V35P+WG3, Karachi Administration Employees Housing Society Block 8 KAECHS, Karachi",4.7,9,24.8597668,67.0862931,ChIJl1Zls1o_sz4RIxfo12Rmp0o,restaurant_images/ChIJl1Zls1o_sz4RIxfo12Rmp0o.jpg
New Quetta hotel,"V34P+5WQ, Lucky Afridi Road, Manzoor Colony, Karachi",5,4,24.8554717,67.0873661,ChIJAzQanMI9sz4RJvv58Af3fDU,restaurant_images/ChIJAzQanMI9sz4RJvv58Af3fDU.jpg
Abbasi chicken shop,"V35P+HG7, Mehmoodabad Mehmoodabad, Karachi",4.5,11,24.8589031,67.0862996,ChIJOWb5Jl4_sz4Rq9BGMKKSmxo,restaurant_images/ChIJOWb5Jl4_sz4Rq9BGMKKSmxo.jpg
Quetta Al Baghdad Hotel ?????? ???????? ????,"R4W3+WJM, Mehran Town Sector 6 E Korangi, Karachi",3.8,16,24.8473402,67.104057,ChIJd8HeE7A7sz4Rzd6LAa2CZfQ,restaurant_images/ChIJd8HeE7A7sz4Rzd6LAa2CZfQ.jpg
Billu bhai hotel,"Lucky Afridi Road, Karachi",4.3,20,24.8553424,67.0872583,ChIJH4_u-UM9sz4RAUWDl4oQ12w,restaurant_images/ChIJH4_u-UM9sz4RAUWDl4oQ12w.jpg
Masha Allah Students Biryani And Pakwan Center,"V35P+QFJ, Mehmoodabad Road, Karachi Administration Employees Housing Society Block 8 Mehmoodabad, Karachi",4.5,108,24.8595182,67.0858873,ChIJ7fW7aQA_sz4RwFvzPlwQHYE,restaurant_images/ChIJ7fW7aQA_sz4RwFvzPlwQHYE.jpg
United Biryani and Fast Food,"K, 19 14 Main Korangi Industrial Road, Sherabad Colony Sector 36 A Landhi Town, Karachi",4.1,483,24.8416037,67.1645468,ChIJQ7ewbkI6sz4RsJLVDYELXko,restaurant_images/ChIJQ7ewbkI6sz4RsJLVDYELXko.jpg
The Food Factory Restaurant,"R4RM+QHP, Sector 17, Karachi",4.3,8,24.8419614,67.1339643,ChIJLc07W7Y7sz4Ro8mh2zzZdks,restaurant_images/ChIJLc07W7Y7sz4Ro8mh2zzZdks.jpg
Muslim Peshawari Restaurant,"Shah Faisal Colony, Karachi",4,187,24.8717507,67.1753329,ChIJketoy_85sz4R5lgGFcbomLc,restaurant_images/ChIJketoy_85sz4R5lgGFcbomLc.jpg
Pizza Max - Shah Faisal,"Main Road, Shah Faisal Colony 1 Shah Faisal Colony, Shah Faisal Town",4.3,3238,24.8848276,67.1450857,ChIJfeMjKZw5sz4RAreNwJtkO9I,restaurant_images/ChIJfeMjKZw5sz4RAreNwJtkO9I.jpg
M.K FAST FOOD RESTAURANT,"V552+XM2, Bagh-e-Korangi Bagh E Korangi Sector 10 Landhi Town, Karachi",,,24.8598968,67.1516321,ChIJKfKSSAA7sz4Rh2CK1dwJeAg,restaurant_images/ChIJKfKSSAA7sz4Rh2CK1dwJeAg.jpg
Bismillah Hotel,"V552+VFQ, Bagh E Korangi Sector 10 Landhi Town, Karachi",4.5,18,24.8597098,67.1512469,ChIJL9rlti86sz4Re_JLDdhXRp0,restaurant_images/ChIJL9rlti86sz4Re_JLDdhXRp0.jpg
Pizza Flame,"Shop # 1 C3, 14, Gulshan-e-Millat Block b, Karachi",4.4,53,24.8602234,67.153157,ChIJXWNa2yA7sz4Rkk5SrFIOgls,restaurant_images/ChIJXWNa2yA7sz4Rkk5SrFIOgls.jpg
Tasty food,"Bagh-e-Korangi Sector 10 gabol goth society karachi, Karachi",,,24.858816,67.151465,ChIJG0uyd347sz4Rk05bV6rhk_Y,restaurant_images/ChIJG0uyd347sz4Rk05bV6rhk_Y.jpg
Shandez Restaurant,"A-85, East, Saima Luxary home, Bagh-e-Korangi, Karachi",5,10,24.858816,67.151465,ChIJm5mUY4g7sz4RZiFCTkWtCKA,restaurant_images/ChIJm5mUY4g7sz4RZiFCTkWtCKA.jpg
FOOD 's clock fast food-BBQ and Tea Cafe,"V572+6MC, Link Korangi Shah Faisal Road, Gulshan-e-Millat Awami Colony Sector 10 Landhi Town, Karachi",3,3,24.8627527,67.1518634,ChIJy3VLYII7sz4RTboNooQfS_g,restaurant_images/ChIJy3VLYII7sz4RTboNooQfS_g.jpg
Alsammad pakwan and Biryani center,"V563+5FH, Gulshan-e-Millat korangi, Karachi",1,1,24.8604283,67.1537235,ChIJEd88RlA7sz4R0bZ8wlnVIak,restaurant_images/ChIJEd88RlA7sz4R0bZ8wlnVIak.jpg
Shoaibees Fast Food & BBQ Restaurant,"H R-130, Block A, Gulshan-e-Millat Sector 10 Landhi Town, Karachi",4.5,8,24.8599053,67.1536189,ChIJ5ZoFfQA7sz4RBnuFy-eYHBc,restaurant_images/ChIJ5ZoFfQA7sz4RBnuFy-eYHBc.jpg
Sawera Pakwan Center,"Plot C3, 3, Gulshan-e-Millat Gulshan E Millat Sector 10 Landhi Town, Karachi",4.7,9,24.8634003,67.1520394,ChIJHxSnd-87sz4RUtuucKyVPJ8,restaurant_images/ChIJHxSnd-87sz4RUtuucKyVPJ8.jpg
Mr Rowaid Fastfood Pizza and BBQ,"Plot R 298, Gulshan-e-Millat Gulshan E Millat Sector 10 Landhi Town, Karachi",4.7,3,24.8608991,67.1543654,ChIJhxDgXQA7sz4ReMu5Gh6Pyug,restaurant_images/ChIJhxDgXQA7sz4ReMu5Gh6Pyug.jpg
United Foods,"V563+7QG, Gulshan-e-Millat Gulshan E Millat Sector 10 Landhi Town, Karachi",,,24.8606954,67.154444,ChIJ5w7FGAA7sz4R2-3y-RG_ahE,restaurant_images/ChIJ5w7FGAA7sz4R2-3y-RG_ahE.jpg
New Dehli Kabab House - Gulshan-e-Millat,"Shop R.103, near Caltex Petrol Pump, Gulshan-e-Millat Block ""B Sector 10, Karachi",4.3,8,24.8606487,67.1545743,ChIJcz1veQA7sz4R4foFlWSk-cY,restaurant_images/ChIJcz1veQA7sz4R4foFlWSk-cY.jpg
Mustafa Darbar Restaurant,"Plot C3, 8, Gulshan-e-Millat Gulshan E Millat Sector 10 Landhi Town, Karachi",4.2,233,24.8637278,67.153379,ChIJF7WIdeI7sz4RSTlOcY6_Zv0,restaurant_images/ChIJF7WIdeI7sz4RSTlOcY6_Zv0.jpg
Abdullah Biryani,"V564+859, Gulshan-e-Millat Gulshan E Millat Sector 10 Landhi Town, Karachi",4.4,5,24.8607784,67.155483,ChIJq2mOHwA7sz4RNsvkTcqWfWk,restaurant_images/ChIJq2mOHwA7sz4RNsvkTcqWfWk.jpg
Dua Restaurant,"V573+JWM, Gulshan-e-Millat Gulshan E Millat Sector 10 Landhi Town, Karachi",4,1,24.8640982,67.1547856,ChIJYVFzUQA7sz4Rolny5Ih-EFE,restaurant_images/ChIJYVFzUQA7sz4Rolny5Ih-EFE.jpg
Maa Raazi Biryani & Fast Food Corner,"F, near Mehfooz Shermaal House, Bagh-e-Korangi, Karachi",5,2,24.8573122,67.1549266,ChIJqUK5ArE7sz4RGotAHJEqm_0,restaurant_images/ChIJqUK5ArE7sz4RGotAHJEqm_0.jpg
Tarim's Food Center,"Gulshan-e-Millat Bagei, Korangi, Karachi",4.1,8,24.8564756,67.1572927,ChIJU0medQ87sz4RfGu_vvU3dT4,restaurant_images/ChIJU0medQ87sz4RfGu_vvU3dT4.jpg
New Rado sweets and bakers,"C2 12, Gulshan E Millat Sector 10 Landhi Town, Karachi",4.1,322,24.8564135,67.1572985,ChIJ_c7YnPk7sz4R3dOboC4xw14,restaurant_images/ChIJ_c7YnPk7sz4R3dOboC4xw14.jpg
KHAN,"H.no A51 Allah Bux Goth Sector 10 Bagh e Korangi Karachi near Rado Bekrey 10, Karachi",,,24.8559834,67.1572447,ChIJg4frmqo7sz4REg88SqexVcA,restaurant_images/ChIJg4frmqo7sz4REg88SqexVcA.jpg
KARACHI ZAIQA HALEEM & FOOD CENTRE,Karachi,4,1,24.8536875,67.1571875,ChIJeceDIgA7sz4RSFUy82vhrNE,restaurant_images/ChIJeceDIgA7sz4RSFUy82vhrNE.jpg
First Wife Restaurant,Haji Shah Ali Village,4.1,63,24.8650044,67.1617768,ChIJ44IdDYI7sz4RtTudKULpPHU,restaurant_images/ChIJ44IdDYI7sz4RtTudKULpPHU.jpg
Rayan 5 star Restaurant and pakwan center,"R5X2+4JP, Street No 1, Awami Colony 1 Awami Colony Sector 10 Korangi Industrial Area, Karachi",3.8,10,24.8478412,67.1515731,ChIJ09m-dKc7sz4RqVz8J_nr8aM,restaurant_images/ChIJ09m-dKc7sz4RqVz8J_nr8aM.jpg
"Al Rehman Biryani, Beef Pulao and Pakwan Centre","R5X5+XHQ, Awami Colony 1 Awami Colony Sector 10 Landhi Town, Karachi",4.4,38,24.8499697,67.1590278,ChIJb4dtf3k7sz4R6jZYNRbtz8M,restaurant_images/ChIJb4dtf3k7sz4R6jZYNRbtz8M.jpg
Shar Restaurant,"V42R+HCM, Unnamed Road, Awami Colony 1 Awami Colony Secrtor 9 Landhi Town, Karachi",4.1,14,24.8514515,67.1410351,ChIJ43u_D987sz4RHSWftKV-jZU,restaurant_images/ChIJ43u_D987sz4RHSWftKV-jZU.jpg
Bilal Biryani & Yakhni Pulao,"R5X5+WJH, Korangi Shah Faisal Rd, Korangi, Karachi, Sindh, Landhi Town",4.2,985,24.849825,67.1591187,ChIJlQGkyTg6sz4REkFIr1dZLCY,restaurant_images/ChIJlQGkyTg6sz4REkFIr1dZLCY.jpg
Mughlai Darbar,"R5X5+VQP, Goth Naik Muhammad Sector 11 Landhi Town, Karachi",3.8,17,24.8497127,67.1594654,ChIJrexYyjg6sz4RITJTw2JvyYA,restaurant_images/ChIJrexYyjg6sz4RITJTw2JvyYA.jpg
King Bro Fast Food Center,"Awami Colony 1 Awami Colony Sector 10 Korangi Industrial Area, Karachi",,,24.8481573,67.1442338,ChIJ99WX-UI7sz4RvBrYCsYqIfY,restaurant_images/ChIJ99WX-UI7sz4RvBrYCsYqIfY.jpg
Javed Hotel,"R4WW+PVF, Sector 19 Sector 19, Karachi",3.8,19,24.8468063,67.1471795,ChIJj23i-jU6sz4R59PMxCl3e_4,restaurant_images/ChIJj23i-jU6sz4R59PMxCl3e_4.jpg
Cafe Bilal,"Plot 4, Sector 19 Landhi Town, Karachi",5,3,24.8466455,67.1479378,ChIJ12v0aBk7sz4RqoDo5q2tVgg,restaurant_images/ChIJ12v0aBk7sz4RqoDo5q2tVgg.jpg
Ahmed biryani center,"R4WW+PGG, Awami Colony 1 Awami Colony Sector 10 Landhi Town, Karachi",3.4,9,24.8468193,67.1463346,ChIJa7efYl47sz4RTSEcRnP91Mk,restaurant_images/ChIJa7efYl47sz4RTSEcRnP91Mk.jpg
Mama spicy Bar B Q,"V43P+VHR, Gulzar Colony Road?, Sector 8 C Korangi, Karachi",3,2,24.8547286,67.136396,ChIJLaLGrc07sz4RTwHME9Jijug,restaurant_images/ChIJLaLGrc07sz4RTwHME9Jijug.jpg
Rehan B. B. Q,"V42Q+FH3, Bilal Colony Korangi, Karachi",5,7,24.8511482,67.1389171,ChIJOUQlHQA7sz4RHYBPzzyZEWc,restaurant_images/ChIJOUQlHQA7sz4RHYBPzzyZEWc.jpg
Shandaar Foods & BBQ,"Plot No. O/81, 3 Main Korangi Road, Jamal Goth Sector 21 Landhi Town, Karachi",4.4,15,24.8540615,67.1962917,ChIJOVbLw1U6sz4RVDOOCz_e0-Y,restaurant_images/ChIJOVbLw1U6sz4RVDOOCz_e0-Y.jpg
Anwar Baloch Restaurant & Fast Food,"near Malir Bridge, Main Shahra-e-Faisal, Muslimabad Malir City, Karachi",4.1,10558,24.8698255,67.2003604,ChIJlYu2O64wsz4RJvQ7Tb8LHto,restaurant_images/ChIJlYu2O64wsz4RJvQ7Tb8LHto.jpg
"King Ice Faluda,Ice Cream & Fast Food","near BaitulAllah Masjid, Landhi 3 1/2 Plot 7 & 8, near BaitulAllah Masjid, Karachi",4,516,24.840544,67.1889034,ChIJczhJDHg6sz4RUpFCpY6prYs,restaurant_images/ChIJczhJDHg6sz4RUpFCpY6prYs.jpg
4 Seasons Food ??? ????? ???,"Shop no 33, 34 Area 37/A Sheria Masjid, Zamanabad Road, Pir Bukhari Colony Sector 37 A Landhi Town, Karachi",4.2,151,24.8432427,67.183275,ChIJ8599XZ0wsz4RQ5j1Y5Bskic,restaurant_images/ChIJ8599XZ0wsz4RQ5j1Y5Bskic.jpg
New Quetta Darbar Hotel,"V55X+HX2, Gulistan Society Landhi Town, Karachi",4.1,26,24.8588874,67.1998752,ChIJm7WzhL4wsz4Rn_5JH0dGyjk,restaurant_images/ChIJm7WzhL4wsz4Rn_5JH0dGyjk.jpg
Majeed chips and chana chaat,"V653+M89, Future Colony Moinabad 1&2 Landhi Town, Karachi",5,4,24.8591693,67.2033603,ChIJQxTXX3cxsz4R93esBsfbRCo,restaurant_images/ChIJQxTXX3cxsz4R93esBsfbRCo.jpg
Waseela Pakwan center,"V55X+4V5, Future Colony Main Road, Future Colony Moinabad 1&2 Landhi Town, Karachi",3.4,9,24.8577722,67.199735,ChIJuzacXnUxsz4RyXXpW4JdJhM,restaurant_images/ChIJuzacXnUxsz4RyXXpW4JdJhM.jpg
???? ????? ?????,"V642+R4M, Future Colony Future Colony Landhi Town, Karachi",3.8,8,24.8570765,67.2003047,ChIJp_Mq77oxsz4RSkNUCrrIIik,restaurant_images/ChIJp_Mq77oxsz4RSkNUCrrIIik.jpg
??? ???? ????? ?????,"Street No. 9 main bazar, kala Khan road, Future Colony Landhi Town, Karachi",4.4,9,24.8568647,67.2004724,ChIJ3eFyoKIwsz4RUwk3qNZvHbE,restaurant_images/ChIJ3eFyoKIwsz4RUwk3qNZvHbE.jpg
Mashallah chicken center,Karachi,5,1,24.8589057,67.2056333,ChIJE0mJWJUxsz4RlAODPV4Lnf0,restaurant_images/ChIJE0mJWJUxsz4RlAODPV4Lnf0.jpg
ALREHMAN RESTAURANT (Malik Dildar Hotel),"Main Road, Mansehra Colony Sector 12 Landhi Town, Karachi",4.2,139,24.8581099,67.196736,ChIJqdb23XAxsz4RMnP85en7gqE,restaurant_images/ChIJqdb23XAxsz4RMnP85en7gqE.jpg
AL-JANNAT Restaurant .PAKWAN CENTER,"Future Mor Bus Stop, Main Korangi Industrial Rd, Future Colony Landhi Town, Karachi",4.1,248,24.8552253,67.2020659,ChIJw6WYlv8xsz4R-zCYenZ0Bok,restaurant_images/ChIJw6WYlv8xsz4R-zCYenZ0Bok.jpg
Sada Bahar Chicken Biryani,"V642+3M3, Future Colony Main Road, Future Colony Landhi Town, Karachi",3.5,2,24.8551456,67.201677,ChIJmRQkHVcxsz4RPTB408AfXhM,restaurant_images/ChIJmRQkHVcxsz4RPTB408AfXhM.jpg
Khursheed Chand Hotel Fast Food B.B.Q Pizza Migo,"Murghi Khana Street, Jamal e Ibrahim Housing Society Bin Qasim Town, Karachi",4.1,50,24.859975,67.2074826,ChIJzcPhwy4xsz4RPnRAMzcGBg4,restaurant_images/ChIJzcPhwy4xsz4RPnRAMzcGBg4.jpg
Cafe Lucky Star,"V665+34W, Murghi Khana Street, Jamal Ibrahim Town Jamal e Ibrahim Housing Society Quaidabad, Karachi",4.6,5,24.8602485,67.2078176,ChIJMc7dfAAxsz4RPqKLzB3nycY,restaurant_images/ChIJMc7dfAAxsz4RPqKLzB3nycY.jpg
Saltanat Foods,"V665+25R, Murghi Khana Street, Jamal e Ibrahim Housing Society Bin Qasim Town, Karachi",4,9,24.8601019,67.2078973,ChIJW-QLBgAxsz4R6Hipzu3SPls,restaurant_images/ChIJW-QLBgAxsz4R6Hipzu3SPls.jpg
Al Rehman Baryani and Pakwan Center,"V665+366, Jamal Ibrahim Town Jamal e Ibrahim Housing Society Bin Qasim Town, Karachi",4,2,24.860094,67.208106,ChIJB7pel7Axsz4RpxqG86MXACE,restaurant_images/ChIJB7pel7Axsz4RpxqG86MXACE.jpg
Lahori Hotel,"V53X+RR3, Mansehra Colony Sector 21 Landhi Town, Karachi",4.4,10,24.8545225,67.1995565,ChIJdWrjCVUxsz4RKd0yeYKm3GY,restaurant_images/ChIJdWrjCVUxsz4RKd0yeYKm3GY.jpg
Street - 3 Pizza journy,"V655+62Q, Gulistan Society Bin Qasim Town, Karachi",3,6,24.8580962,67.2076095,ChIJQbU6fgwxsz4RU213Bq45WxU,restaurant_images/ChIJQbU6fgwxsz4RU213Bq45WxU.jpg
Zaiqa Foods,"V655+H76, Gulistan Society Bin Qasim Town, Karachi",4.2,45,24.8589045,67.2081525,ChIJS4sPBAAxsz4RKSY2eYbcua8,restaurant_images/ChIJS4sPBAAxsz4RKSY2eYbcua8.jpg
Mustafa chips point,"V665+5H4, Murghi Khana Street, Jamal Ibrahim Town Jamal e Ibrahim Housing Society Quaidabad, Karachi",,,24.8603392,67.2088333,ChIJ__v5dAAxsz4RXOdM0UFFTps,restaurant_images/ChIJ__v5dAAxsz4RXOdM0UFFTps.jpg
Jona Biryani,"V55V+C5V, Jamal Goth Landhi Karachi Mansehra Colony Mansehra Colony Sector 12 Landhi Town, Karachi",5,18,24.8586019,67.1929138,ChIJT3DPwOQxsz4RFKUqWU3CNrs,restaurant_images/ChIJT3DPwOQxsz4RFKUqWU3CNrs.jpg
